Item Label;Description;alias;instance of;P1:string;P69:string;P44:wikibase-item;P33:quantity;P64:wikibase-item;P27:wikibase-item;P32:time;P49:wikibase-item;P50:wikibase-item;P52:wikibase-item;P56:wikibase-item;P55:wikibase-item;P59:wikibase-item;P57:wikibase-item;P65:wikibase-item;P58:wikibase-item;P60:wikibase-item;P54:wikibase-item;P53:wikibase-item;P51:string;P61:wikibase-itemPQ62-Cousin;P61:wikibase-itemPQ62-Grandchild;P61:wikibase-itemPQ62-Nephew;P61:wikibase-itemPQ62-Uncle;P61:wikibase-itemPQ62-Grandfather;P61:wikibase-itemPQ62-Grandmother;P61:wikibase-itemPQ62-Sibling-in-law;P61:wikibase-itemPQ62-Father-in-law;P61:wikibase-itemPQ62-Son-in-law;P66:string;P67:string;P28:wikibase-item;P6:wikibase-item;P5:wikibase-item;P43:wikibase-item;P19:wikibase-item;P18:wikibase-item;P17:wikibase-item;P12:wikibase-itemPQ13-Witness;P12:wikibase-itemPQ13-Notary;P12:wikibase-itemPQ13-Judge;P12:wikibase-itemPQ13-PartyA;P12:wikibase-itemPQ13-PartyB;P15:wikibase-item;P37:wikibase-item;P35:wikibase-item;P46:wikibase-item
Pero Martíniz;Pero Martíniz (P401 in AMSPO FSV);AMSPO-P401;Q16;AMSPO-P401;;;;;;;D116-Pero;D116-Martíniz;;D116P255;;;;;;;;;;;;;;;;;;;;;D116;;;;;;;;;;;;;;;
Pero Martíniz;Pero Martíniz (P395 in AMSPO FSV);AMSPO-P395;Q16;AMSPO-P395;;;;;;;D42-Pero;D42-Martíniz;D42-Alfageme;;;;;;;;;;;;;;;;;;;;;;D42;;;;;;;;;;;;;;;
Pero Martíniz;Pero Martíniz (P397 in AMSPO FSV);AMSPO-P397;Q16;AMSPO-P397;;;;;;;D120-Pero;D120-Martíniz;D120-Carpintero;;;;;;;;;;;;;;;;;;;;;;D120;;;;;;;;;;;;;;;
Pero Martíniz;Pero Martíniz (P396 in AMSPO FSV);AMSPO-P396;Q16;AMSPO-P396;;;;;;;D101-Pero;D101-Martíniz;D101-Canónigo;;;;;;;;;;;;;;;;;;;;;;D101;;;;;;;;;;;;;;;
Pero Martíniz de Borondes;Pero Martíniz de Borondes (P398 in AMSPO FSV);AMSPO-P398;Q16;AMSPO-P398;;;;;;;D57-Pero;D57-Martíniz de Borondes;;;;;;;;;;;;;;;;;;;;;;;D57;;;;;;;;;;;;;;;
Pero Martíniz de Laviana;Pero Martíniz de Laviana (P399 in AMSPO FSV);AMSPO-P399;Q16;AMSPO-P399;;;;;;;D23-Pero;D23-Martíniz de Laviana;;;;;;;;;;;;;;;;;;;;;;;D23;;;;;;;;;;;;;;;
Pero Martíniz de San Iohan;Pero Martíniz de San Iohan (D37PB2 in AMSPO FSV);AMSPO-D37PB2;Q16;AMSPO-D37PB2;;;;;;;D37-Pero;D37-Martíniz de San Iohan;;;;D37P593;;;;;;;;;;;;;;;;;;;D37;;;;;;;;;;;;;;;
Pero Menén;Pero Menén (P412 in AMSPO FSV);AMSPO-P412;Q16;AMSPO-P412;;;;;;;D119-Pero;D119-Menén;D119-Carpintero;;;;;;;;;;;;;;;;;;;;;;D119;;;;;;;;;;;;;;;
Pero Menéndiz;Pero Menéndiz (P420 in AMSPO FSV);AMSPO-P420;Q16;AMSPO-P420;;;;;;;D76-Pero;D76-Menéndiz;;;;;D76P571;;;;;;;;;;;;;;;;;;D76;;;;;;;;;;;;;;;
Pero Moro de Latores;Pero Moro de Latores (P426 in AMSPO FSV);AMSPO-P426;Q16;AMSPO-P426;;;;;;;D87-Pero;D87-Moro de Latores;;;;;;;;;;;;;;;;;;;;;;;D87;;;;;;;;;;;;;;;
Pero Nicolás;Pero Nicolás (P436 in AMSPO FSV);AMSPO-P436;Q16;AMSPO-P436;;;;;;;D52-Pero|D84-Pero;D52-Nicolás|D84-Nicolás;D52-Carnicero|D84-Carniçero;;;;;;;;;;;;;;;;;;;;;;D52|D84;;;;;;;;;;;;;;;
Pero Nieto;Pero Nieto (P437 in AMSPO FSV);AMSPO-P437;Q16;AMSPO-P437;;;;;;;D88-Pero|D85-Pero|D77-Pero|D91-Pero|D66-Pero;D88-Nieto|D91-Nieto de la Pobla|D77-Nieto de la Pobla|D66-Nieto de la Pobla|D85-Nieto;;;;;;;;;;;;;;;;;;;;;;;D66|D77|D85|D88|D91;;;;;;;;;;;;;;;
Pero Peláiz de La Felguera;Pero Peláiz de La Felguera (D49PB3 in AMSPO FSV);AMSPO-D49PB3;Q16;AMSPO-D49PB3;;;;;;;D49-Pero;D49-Peláiz de La Felguera;;;;;;;;;;;;;;;;;;;;;;;D49;;;;;;;;;;;;;;;
Pero Peláyz de Riosa;Pero Peláyz de Riosa (P458 in AMSPO FSV);AMSPO-P458;Q16;AMSPO-P458;;;;;;;D58-Pero;D58-Peláyz de Riosa;;;;;;;;;;;D58-Pero Escantola;;;;;;;;;;;;D58;;;;;;;;;;;;;;;
Pero Pérez;Pero Pérez (D51PB1 in AMSPO FSV);AMSPO-D51PB1;Q16;AMSPO-D51PB1;;;;;;;D51-Pero;D51-Pérez;;;;D51P527;;;;;;;;;;;;;;;;;;;D51;;;;;;;;;;;;;;;
Pero Pérez;Pero Pérez (P585 in AMSPO FSV);AMSPO-P585;Q16;AMSPO-P585;;;;;;;D27-Pero;D27-Pérez;D27-Ferrero;;;;;;;;;;;;;;;;;;;;;;D27;;;;;;;;;;;;;;;
Pero Pérez;Pero Pérez (P583 in AMSPO FSV);AMSPO-P583;Q16;AMSPO-P583;;;;;;;D99-Pero|D117-Pero|D110-Pero;D99-Pérez|D117-Pérez|D110-Pérez;;;D117-Báscones|D110-Báscones;;D99P518|D110P518|D117P518;;D117P423|D110P423|D99P423;D117P720;;;;;;;;;;;;;;;D110|D117|D99;;;;;;;;;;;;;;;
Pero Pérez;Pero Pérez (P588 in AMSPO FSV);AMSPO-P588;Q16;AMSPO-P588;;;;;;;D128-Pero;D128-Pérez;;;;;D128P676;;;;;;;;;;;;;;;;;;D128;;;;;;;;;;;;;;;
Pero Pérez;Pero Pérez (D94PB1 in AMSPO FSV);AMSPO-D94PB1;Q16;AMSPO-D94PB1;;;;;;;D94-Pero;D94-Pérez;;;;D94P582;;;;;;;;;;;;;;;;;;;D94;;;;;;;;;;;;;;D94Death_2;
Pero Pérez;Pero Pérez (P582 in AMSPO FSV);AMSPO-P582;Q16;AMSPO-P582;;;;;;;D94-Pero;D94-Pérez;;D94P178;D94-Borondes_Arriba;;D94PB1;;D94P224;;;;;;;;;;;;;;;;D94;;;;;;;;;;;;;;;
Pero Pérez;Pero Pérez (P581 in AMSPO FSV);AMSPO-P581;Q16;AMSPO-P581;;;;;;;D92-Pero|D56-Pero|D62-Pedro;D62-Pérez|D56-Pérez|D92-Pérez;;;;D92P522|D56P525;D56P394;;;;;;;;;;;;;;;;;;D56|D62|D92;;;;;;;;;;;;;;D92Death_2;
Pero Pérez;Pero Pérez (P584 in AMSPO FSV);AMSPO-P584;Q16;AMSPO-P584;;;;;;;D27-Pero;D27-Pérez;;D27PB1;D27-Borondes;;D27P362;;;;;;;;;;;;;;;;;;D27;;;;;;;;;;;;;;;
Pero Pérez;Pero Pérez (P579 in AMSPO FSV);AMSPO-P579;Q16;AMSPO-P579;;;;;;;D109-Pero;D109-Pérez;;;;;;;;;;;;;;;;;;;;;;;D109;;;;;;;;;;;;;;;
Pero Pérez;Pero Pérez (D56PB1 in AMSPO FSV);AMSPO-D56PB1;Q16;AMSPO-D56PB1;;;;;;;D56-Pero;D56-Pérez;;;;;;;;D56PB2|D56P525;;;;;;;D56P537;;;;;;;;D56;;;;;;;;;;;;;;;
Pero Pérez;Pero Pérez (P587 in AMSPO FSV);AMSPO-P587;Q16;AMSPO-P587;;;;;;;D30-Pero;D30-Pérez;;;;;;;;;;;D30-Pero Avogado;;;;;;;;;;;;D30;;;;;;;;;;;;;;;
Pero Pérez;Pero Pérez (D63PB1 in AMSPO FSV);AMSPO-D63PB1;Q16;AMSPO-D63PB1;;;;;;;D63-Pero;D63-Pérez;;;;D63P522;;;;;;;;;;;;;;;;;;;D63;;;;;;;;;;;;;;D63Death_1;
Pero Pérez de Borondes;Pero Pérez de Borondes (D71PB1 in AMSPO FSV);AMSPO-D71PB1;Q16;AMSPO-D71PB1;;;;;;;D71-Pero;D71-Pérez de Borondes;;;;D71P527;;;;;;;;;;;;;;;;;;;D71;;;;;;;;;;;;;;;
Pero Pérez de Carniella;Pero Pérez de Carniella (P589 in AMSPO FSV);AMSPO-P589;Q16;AMSPO-P589;;;;;;;D89-Pero;D89-Pérez de Carniella;;;;;;;;;;;;;;;;;;;;;;;D89;;;;;;;;;;;;;;;
Pero Pérez de Nalió;Pero Pérez de Nalió (P580 in AMSPO FSV);AMSPO-P580;Q16;AMSPO-P580;;;;;;;D115-Pero|D120-Pedro;D115-Pérez de Nalió|D120-Vasallo de Somines;;;;;;;;;;;D120-Pero Vasallo|D115-Pedro Vassallo;;;;;;;;;;;;D115|D120;;;;;;;;;;;;;;;
Pero Pérez de Villameana;Pero Pérez de Villameana (P578 in AMSPO FSV);AMSPO-P578;Q16;AMSPO-P578;;;;;;;D2-Pero;D2-Pérez de Villameana;;;;;;;;;;;;;;;;;;;;;;;D2;;;;;;;;;;;;;;;
Pero Rodriguiz;Pero Rodriguiz (P653 in AMSPO FSV);AMSPO-P653;Q16;AMSPO-P653;;;;;;;D6-Pero|D8-Pero;D6-Rodriguiz|D8-Rodríguiz;D8-Oriz|D6-Oriz;;;;;;;;;;;;;;;;;;;;;;D6|D8;;;;;;;;;;;;;;;
Pero Rodríguiz;Pero Rodríguiz (P656 in AMSPO FSV);AMSPO-P656;Q16;AMSPO-P656;;;;;;;D17-Pero;D17-Rodríguiz;D17-Omne;;;;;;;;D17P190;;;;;;;;;;;;;;D17;;;;;;;;;;;;;;;
Pero Rodríguiz;Pero Rodríguiz (P654 in AMSPO FSV);AMSPO-P654;Q16;AMSPO-P654;;;;;;;D109-Pero;D109-Rodríguiz;D109-Omne;;;;;;;;D109P676;;;;;;;;;;;;;;D109;;;;;;;;;;;;;;;
Pero Rodríguiz;Pero Rodríguiz (P651 in AMSPO FSV);AMSPO-P651;Q16;AMSPO-P651;;;;;;;D105-Pero;D105-Rodríguiz;;;;;;;;;;;;;;;;;;;;;;;D105;;;;;;;;;;;;;;;
Pero Rodríguiz de Vaqueros;Pero Rodríguiz de Vaqueros (P655 in AMSPO FSV);AMSPO-P655;Q16;AMSPO-P655;;;;;;;D31-Pero|D32-Pero;D32-Rodríguiz de Vaqueros|D31-Rodríguiz de Vaqueros;;;;;;;;;;;;;;;;;;;;;;;D31|D32;;;;;;;;;;;;;;;
Pero Rodríguiz de Vega;Pero Rodríguiz de Vega (P652 in AMSPO FSV);AMSPO-P652;Q16;AMSPO-P652;;;;;;;D127-Pero;D127-Rodríguiz de Vega;;;;;;;;;;;;;;;;;;;;;;;D127;;;;;;;;;;;;;;;
Pero Santiago;Pero Santiago (P674 in AMSPO FSV);AMSPO-P674;Q16;AMSPO-P674;;;;;;;D40-Pero;D40-Santiago;D40-Carpentero;;;;;;;;;;;;;;;;;;;;;;D40;;;;;;;;;;;;;;;
Pero Sirgo;Pero Sirgo (P676 in AMSPO FSV);AMSPO-P676;Q16;AMSPO-P676;;;;;;;D109-Pero|D128-Pero;D109-Sirgo|D128-Sirgo de Vega;D109-Mercador;;;D128P588;;;;;;;;;;;;;;;;;;;D109|D128;;;;;;;;;;;;;;;
Pero Suariz;Pero Suariz (D74PB1 in AMSPO FSV);AMSPO-D74PB1;Q16;AMSPO-D74PB1;;;;;;;D74-Pero;D74-Suariz;;;;;D74PB2;;;;;;;;;;;;;;;;;;D74;;;;;;;;;;;;;;;
Pero Suárez;Pero Suárez (P728 in AMSPO FSV);AMSPO-P728;Q16;AMSPO-P728;;;;;;;D59-Pero|D67-Pero|D81-Pero|D98-Pero|D77-Pero|D82-Pero|D83-Pero|D60-Pero|D75-Pero;D67-Suárez|D59-Suáriz de y de Borondes|D77-Suáriz de y de Borondes|D75-Suáriz|D98-Suáriz|D60-Suáriz de Borondes|D81-Suáriz de Borondes|D82-Suáriz de Borondes|D83-Suáriz de Borondes;;D67P410;;;;;;;;;;;;;;;;;;;;;D59|D60|D67|D75|D77|D81|D82|D83|D98;;;;;;;;;;;;;;D67Death_1;
Pero Suárez de Belandres;Pero Suárez de Belandres (P727 in AMSPO FSV);AMSPO-P727;Q16;AMSPO-P727;;;;;;;D125-Pero;D125-Suárez de Belandres;;;;;;;;D125P711;;;;;;;;;;;;;;;D125;;;;;;;;;;;;;;;
Pero Suáriz de Borondes;Pero Suáriz de Borondes (P726 in AMSPO FSV);AMSPO-P726;Q16;AMSPO-P726;;;;;;;D61-Pedro|D65-Pero|D5-Pedro|D41-Pedro|D56-Pero|D44-Pero|D96-Pero|D58-Pero;D96-Suáriz|D65-Suáriz de Borondes|D41-Suárez|D61-Suáriz|D44-Suáriz|D58-Suáriz|D5-Suáriz|D56-Suáriz;;D5P107|D96P104;D96-Vega|D56-Borondes_Arriba;D65P493|D61P448|D58P493;D96P335;;;D96P708|D56P681|D44P723|D65P709|D41P709;;;;;;;;;;;;;;;D41|D44|D5|D56|D58|D61|D65|D96;;;;;;;;;;;;;;D65Death_2|D61Death_2|D58Death_2|D5Death_1;
Pero Suáriz de Borondes;Pero Suáriz de Borondes (P729 in AMSPO FSV);AMSPO-P729;Q16;AMSPO-P729;;;;;;;D59-Pero|D40-Pero|D26-Pedro|D42-Pero|D55-Pero|D79-Pero|D29-Pedro|D22-Pero|D72-Pero|D23-Pedro;D79-Suáriz de Borondes|D23-Suáriz|D42-Suáriz|D72-Suáriz de Borondes|D26-Suáriz|D59-Suáriz|D40-Suáriz|D22-Suáriz|D55-Suáriz|D29-Suáriz;D55-Escudero;D26P257|D55P257|D72P257|D22P257|D40P257|D29P257|D23P257|D42P257;D42-Borondes|D40-Borondes_Arriba|D29-Borondes|D55-Borondes_Arriba|D23-Borondes|D26-Borondes;;D26P663|D79P663|D29P663|D72P663|D40P663;;D72P559|D40P559|D26P559;D55PB1|D22P681;;;;;;;;;;D55P704;;;;;D22|D23|D26|D29|D40|D42|D55|D59|D72|D79;;;;;;;;;;;;;;;
Pero Suáriz de Castiello;Pero Suáriz de Castiello (P730 in AMSPO FSV);AMSPO-P730;Q16;AMSPO-P730;;;;;;;D74-Pero;D74-Suáriz de Castiello;;;;;;;;;;;;;;;;;;;;;;;D74;;;;;;;;;;;;;;;
Pero Álauriz;Pero Álauriz (P113 in AMSPO FSV);AMSPO-P113;Q16;AMSPO-P113;;;;;;;D84-Pero;D84-Álauriz;;;;;D84P494;;D84P58;;;;;;;;;;;;;;;;D84;;;;;;;;;;;;;;;
Pero Álvariz;Pero Álvariz (P111 in AMSPO FSV);AMSPO-P111;Q16;AMSPO-P111;;;;;;;D105-Pero;D105-Álvariz;;;D105-Vega;;;;;;;;;;;;;;;;;;;;D105;;;;;;;;;;;;;;;
Pero Álvariz de Vega;Pero Álvariz de Vega (P112 in AMSPO FSV);AMSPO-P112;Q16;AMSPO-P112;;;;;;;D77-Pero;D77-Álvariz de Vega;;;;;;;;;;;;;;;;;;;;;;;D77;;;;;;;;;;;;;;;
Rama Ferrándiz;Rama Ferrándiz (D53PB1 in AMSPO FSV);AMSPO-D53PB1;Q16;AMSPO-D53PB1;;;;;;;D53-Rama;D53-Ferrándiz;;D53P468;;;;;;;;;;;;;;;;;;;;;D53;;;;;;;;;;;;;;;
Requexo;Requexo (D59PB1 in AMSPO FSV);AMSPO-D59PB1;Q16;AMSPO-D59PB1;;;;;;;D59-Requexo;;;;;;;;;;;;;;;;;;;;;;;;D59;;;;;;;;;;;;;;;
Rodrig Alfonso;Rodrig Alfonso (P79 in AMSPO FSV);AMSPO-P79;Q16;AMSPO-P79;;;;;;;D82-Rodrig;D82-Alfonso;;;;;D82P618;;;;;;;;;;;;;;;;;;D82;;;;;;;;;;;;;;;
Rodrigo;Rodrigo (D64PB2 in AMSPO FSV);AMSPO-D64PB2;Q16;AMSPO-D64PB2;;;;;;;D64-Rodrigo;;D64-Escrivano;;;;;;;;;;;;;;;;;;;;;;D64;;;;;;;;;;;;;;;
Rodrigo;Rodrigo (D19PB1 in AMSPO FSV);AMSPO-D19PB1;Q16;AMSPO-D19PB1;;;;;;;D19-Rodrigo;;;;;;;;;;;;;;;;;;;;;;;;D19;;;;;;;;;;;;;;;
Rodrigo;Rodrigo (D15PB2 in AMSPO FSV);AMSPO-D15PB2;Q16;AMSPO-D15PB2;;;;;;;D15-Rodrigo;;;;;;;;;;;;;;;;;;;;;;;;D15;;;;;;;;;;;;;;;
Rodrigo Alffonso;Rodrigo Alffonso (P78 in AMSPO FSV);AMSPO-P78;Q16;AMSPO-P78;;;;;;;D18-Rodrigo;D18-Alffonso;;;;;D18PB1;;;;;;;;;;;;;;;;;;D18;;;;;;;;;;;;;;;
Rodrigo Estévanez;Rodrigo Estévanez (D48PB2 in AMSPO FSV);AMSPO-D48PB2;Q16;AMSPO-D48PB2;;;;;;;D48-Rodrigo;D48-Estévanez;;;;;;;;;;;;;;;;;;;;;;;D48;;;;;;;;;;;;;;;
Rodrigo Estévanez del Canpo;Rodrigo Estévanez del Canpo (P150 in AMSPO FSV);AMSPO-P150;Q16;AMSPO-P150;;;;;;;D37-Rodrigo;D37-Estévanez del Canpo;;;;;;;;;;;;;;;;;;;;;;;D37;;;;;;;;;;;;;;;
Rodrigo Martíniz;Rodrigo Martíniz (D3PB2 in AMSPO FSV);AMSPO-D3PB2;Q16;AMSPO-D3PB2;;;;;;;D3-Rodrigo;D3-Martíniz;;;;D3P627;;;;;;;;;;;;;;;;;;;D3;;;;;;;;;;;;;;;
Rodrigo Pérez;Rodrigo Pérez (P594 in AMSPO FSV);AMSPO-P594;Q16;AMSPO-P594;;;;;;;D41-Rodrigo;D41-Pérez;;;;;;D41-Juez de la ciudad de Oviedo;;;;;;;;;;;;;;;;;D41;;;;;;;;;;;;;;;
Rodrigo Rodríguiz de Santianes;Rodrigo Rodríguiz de Santianes (P657 in AMSPO FSV);AMSPO-P657;Q16;AMSPO-P657;;;;;;;D12-Rodrigo;D12-Rodríguiz de Santianes;;;;;;;;;;;;;;;;;;;;;;;D12;;;;;;;;;;;;;;;
Rodrigo Yánnez de Trassantisso;Rodrigo Yánnez de Trassantisso (P742 in AMSPO FSV);AMSPO-P742;Q16;AMSPO-P742;;;;;;;D8-Rodrigo;D8-Yánnez de Trassantisso;;;;;;;;;;;;;;;;;;;;;;;D8;;;;;;;;;;;;;;;
Rodrigo Álvarez;Rodrigo Álvarez (P116 in AMSPO FSV);AMSPO-P116;Q16;AMSPO-P116;;;;;;;D36-Rodrig|D37-Rodrigo;D36-Álvarez|D37-Álvariz;;;D36-Berció;;;;;D36P106|D37P106;;;;;;;;;;;;;;;D36|D37;;;;;;;;;;;;;;;
Rodrigo Álvarez;Rodrigo Álvarez (P115 in AMSPO FSV);AMSPO-P115;Q16;AMSPO-P115;;;;;;;D24-Rodrigo|D72-Rodrigo|D16-Rodrig;D72-Álvariz|D24-Álvarez|D16-Álvariz;;;;;;D24-Adelantado mayor por el rey en tierra de León e de Asturias|D16-Adelantrado mayor por el rey enna tierra de León e de Asturias;;;;;;;;;;;;;;;;Don;D16|D24|D72;;;;;;;;;;;;;;;
Rodrigo Álvariz;Rodrigo Álvariz (D12PB1 in AMSPO FSV);AMSPO-D12PB1;Q16;AMSPO-D12PB1;;;;;;;D12-Rodrigo;D12-Álvariz;;;;;;;;;;;;;;;;;;;;;;Don;D12;;;;;;;;;;;;;;;
Roy Ferrándiz;Roy Ferrándiz (P250 in AMSPO FSV);AMSPO-P250;Q16;AMSPO-P250;;;;;;;D67-Roy;D67-Ferrándiz;D67-Çapatero;;;;;;;;;;;;;;;;;;;;;;D67;;;;;;;;;;;;;;;
Roy Garçía de Berzió;Roy Garçía de Berzió (P286 in AMSPO FSV);AMSPO-P286;Q16;AMSPO-P286;;;;;;;D128-Roy;D128-Garçía de Berzió;;;;D128P612;;;;;;;;;;;;;;;;;;;D128;;;;;;;;;;;;;;;
Roy Gutiérriz;Roy Gutiérriz (P336 in AMSPO FSV);AMSPO-P336;Q16;AMSPO-P336;;;;;;;D10-Roy;D10-Gutiérriz;;D10P672;;;D10P39;;D10P721;;;;;D10P154;;;;;;;;;;;D10;;;;;;;;;;;;;;;
Roy Martíniz;Roy Martíniz (P404 in AMSPO FSV);AMSPO-P404;Q16;AMSPO-P404;;;;;;;D103-Roy;D103-Martíniz;;;;;;;;;;;;;;;;;;;;;;;D103;;;;;;;;;;;;;;;
Roy Peláiz;Roy Peláiz (P459 in AMSPO FSV);AMSPO-P459;Q16;AMSPO-P459;;;;;;;D96-Roy;D96-Peláiz;D96-Capellán;;;;;;;;;D96-Sograndio;;;;;;;;;;;;;D96;;;;;;;;;;;;;;;
Roy Pérez;Roy Pérez (P592 in AMSPO FSV);AMSPO-P592;Q16;AMSPO-P592;;;;;;;D77-Roy;D77-Pérez;D77-Mercador;;;;;;;;;;;;;;;;;;;;;;D77;;;;;;;;;;;;;;;
Roy Pérez;Roy Pérez (D77PB2 in AMSPO FSV);AMSPO-D77PB2;Q16;AMSPO-D77PB2;;;;;;;D77-Roy;D77-Pérez;;;;;D77P595;;;;;;;;;;;;;;;;;;D77;;;;;;;;;;;;;;;
Ruy Ferrándiz;Ruy Ferrándiz (P248 in AMSPO FSV);AMSPO-P248;Q16;AMSPO-P248;;;;;;;D66-Ruy|D64-Roy;D64-Ferrándiz de Váscones|D66-Ferrándiz;;;D66-Báscones;;D66P269;;D66P423;;;;;;;;;;;;;;;;D64|D66;;;;;;;;;;;;;;;
Ruy Ferrándiz;Ruy Ferrándiz (P247 in AMSPO FSV);AMSPO-P247;Q16;AMSPO-P247;;;;;;;D116-Ruy;D116-Ferrándiz;D116-Escrivano;;;;;;;;;;;;;;;;;;;;;;D116;;;;;;;;;;;;;;;
Ruy Ferrándiz;Ruy Ferrándiz (P249 in AMSPO FSV);AMSPO-P249;Q16;AMSPO-P249;;;;;;;D91-Ruy;D91-Ferrándiz;;D91P98;;D91P647;;;;;;;;;;;;;;;;;;;D91;;;;;;;;;;;;;;D91Death_1;
Ruy Ferrándiz;Ruy Ferrándiz (D120PB1 in AMSPO FSV);AMSPO-D120PB1;Q16;AMSPO-D120PB1;;;;;;;D120-Ruy;D120-Ferrándiz;;;;D120P244;;;;;;;;;;;;;;;;;;;D120;;;;;;;;;;;;;;;
Ruy Garçía;Ruy Garçía (P285 in AMSPO FSV);AMSPO-P285;Q16;AMSPO-P285;;;;;;;D36-Ruy|D37-Ruy;D37-Garçía|D36-Garçía;;;;;;;;;;;;;;;;;;;;;;;D36|D37;;;;;;;;;;;;;;;
Ruy Garçía;Ruy Garçía (D85PB1 in AMSPO FSV);AMSPO-D85PB1;Q16;AMSPO-D85PB1;;;;;;;D85-Ruy;D85-Garçía;;;;D85P628;;;;;;;;;;;;;;;;;;;D85;;;;;;;;;;;;;;;
Ruy Gonçález;Ruy Gonçález (P316 in AMSPO FSV);AMSPO-P316;Q16;AMSPO-P316;;;;;;;D123-Ruy;D123-Gonçález;;;;D123P629;;;;;;;;;;;;;;;;;;;D123;;;;;;;;;;;;;;;
Ruy Gonçález;Ruy Gonçález (P317 in AMSPO FSV);AMSPO-P317;Q16;AMSPO-P317;;;;;;;D36-Ruy;D36-Gonçález;D36-Carpentero;;;;;;;;;;;;;;;;;;;;;;D36;;;;;;;;;;;;;;;
Ruy Gonçáliz;Ruy Gonçáliz (P318 in AMSPO FSV);AMSPO-P318;Q16;AMSPO-P318;;;;;;;D47-Ruy;D47-Gonçáliz;D47-Notario;;;;;;;;;;;;;;;;;;;;;;D47;;;;;;;;;;;;;;;
Ruy Gonçáliz;Ruy Gonçáliz (D102PB1 in AMSPO FSV);AMSPO-D102PB1;Q16;AMSPO-D102PB1;;;;;;;D102-Ruy;D102-Gonçáliz;;;;D102P629;;;;;;;;;;;;;;;;;;;D102;;;;;;;;;;;;;;;
Ruy Martíniz;Ruy Martíniz (P403 in AMSPO FSV);AMSPO-P403;Q16;AMSPO-P403;;;;;;;D39-Ruy;D39-Martíniz;D39-Canónigo de la Iglesia de Oviedo;;;;;;;;;D39-Oviedo;;;;;;;;;;;;;D39;;;;;;;;;;;;;;;
Ruy Martíniz;Ruy Martíniz (P405 in AMSPO FSV);AMSPO-P405;Q16;AMSPO-P405;;;;;;;D69-Ruy;D69-Martíniz;D69-Capellán;;;;;;;;;D69-Vallo;;;;;;;;;;;;;D69;;;;;;;;;;;;;;;
Ruy Nicolás;Ruy Nicolás (P435 in AMSPO FSV);AMSPO-P435;Q16;AMSPO-P435;;;;;;;D1-Ruy;D1-Nicolás;;;;;;;;;;;;;D1P368;;;;;;;;;;D1;;;;;;;;;;;;;;;
Ruy Pérez;Ruy Pérez (P591 in AMSPO FSV);AMSPO-P591;Q16;AMSPO-P591;;;;;;;D5-Ruy;D5-Pérez;D5-Canbiador;;;;;;;;;;;;;;;;;;;;;;D5;;;;;;;;;;;;;;;
Ruy Pérez;Ruy Pérez (P593 in AMSPO FSV);AMSPO-P593;Q16;AMSPO-P593;;;;;;;D37-Ruy;D37-Pérez;;;;;D37PB2;;;;;;;;;;;;;;;;;;D37;;;;;;;;;;;;;;;
Ruy Pérez de Murias;Ruy Pérez de Murias (P596 in AMSPO FSV);AMSPO-P596;Q16;AMSPO-P596;;;;;;;D113-Ruy;D113-Pérez de Murias;;;;;;;;;;;;;;;;;;;;;;;D113;;;;;;;;;;;;;;;
Ruy Pérez de Valsendi;Ruy Pérez de Valsendi (P597 in AMSPO FSV);AMSPO-P597;Q16;AMSPO-P597;;;;;;;D120-Ruy|D64-Roy;D120-Pérez de Valsondi|D64-Pérez de Valsendi;;;;;;;;;;;;;;;;;;;;;;;D120|D64;;;;;;;;;;;;;;;
Ruy Pérez de Vaqueros;Ruy Pérez de Vaqueros (P598 in AMSPO FSV);AMSPO-P598;Q16;AMSPO-P598;;;;;;;D127-Ruy;D127-Pérez de Vaqueros;;;;;;;;;;;;;;;;;;;;;;;D127;;;;;;;;;;;;;;;
Ruy Pérez del Rosal;Ruy Pérez del Rosal (P595 in AMSPO FSV);AMSPO-P595;Q16;AMSPO-P595;;;;;;;D94-Ruy|D77-Roy;D77-Pérez del Rosal|D94-Pérez del Rosal;;;;D94P644|D77PB2;;;;;;;;;;;;;;;;;;;D77|D94;;;;;;;;;;;;;;;
Ruy Seco;Ruy Seco (D123PB1 in AMSPO FSV);AMSPO-D123PB1;Q16;AMSPO-D123PB1;;;;;;;D123-Ruy;D123-Seco;;;;;;;;;;;;;;;;;;;;;;;D123;;;;;;;;;;;;;;;
Ruy Seto;Ruy Seto (P675 in AMSPO FSV);AMSPO-P675;Q16;AMSPO-P675;;;;;;;D70-Ruy;D70-Seto;;;;;;;;;;;;;;;;;;;;;;;D70;;;;;;;;;;;;;;;
Ruy Yánnez de Vallo;Ruy Yánnez de Vallo (P743 in AMSPO FSV);AMSPO-P743;Q16;AMSPO-P743;;;;;;;D53-Ruy;D53-Yánnez de Vallo;;;;;;;;;;;;;;;;;;;;;;;D53;;;;;;;;;;;;;;;
Sancha;Sancha (P670 in AMSPO FSV);AMSPO-P670;Q16;AMSPO-P670;;;;;;;D5-Sancha;;;;;;;;D5P107;;;;;;;;;;;;;;;;D5;;;;;;;;;;;;;;;
